time,x,E_order,I_order,y,dataset
15,140.26675498395798,1,2,99,2
16,85.33524221826156,1,2,45,2
17,51.88299060712325,1,2,46,2
18,31.53401876638509,1,2,52,2
19,19.16268139731801,1,2,10,2
20,11.643663770680178,1,2,11,2
21,7.07453619818898,1,2,5,2
22,4.298250417397867,1,2,2,2
23,2.611421204938779,1,2,1,2
24,1.5865623168810998,1,2,3,2
25,0.9639053834089282,1,2,0,2
26,0.5856119795962513,1,2,0,2
27,0.35578242231440527,1,2,0,2
28,0.2161515881671221,1,2,0,2
29,0.1313203488743966,1,2,0,2
30,0.07978209251723456,1,2,0,2
1,0.834890984469858,1,3,2,2
2,3.413217975833846,1,3,10,2
3,10.585007319545209,1,3,13,2
4,32.35448348796625,1,3,10,2
5,97.23707616176264,1,3,174,2
6,277.9336463450025,1,3,198,2
7,694.4288742425506,1,3,552,2
8,1296.1839460362946,1,3,670,2
9,1567.8270729498122,1,3,2500,2
10,1283.9269537152331,1,3,2687,2
11,858.1308188309222,1,3,927,2
12,535.9996121825434,1,3,723,2
13,328.5732872432918,1,3,174,2
14,200.29845107421625,1,3,293,2
15,121.85987410128291,1,3,188,2
16,74.07623919886464,1,3,86,2
17,45.01126487168494,1,3,32,2
18,27.344559422224847,1,3,42,2
19,16.609979358835517,1,3,20,2
20,10.08875377234017,1,3,7,2
21,6.127572125907136,1,3,1,2
22,3.7215930549864424,1,3,3,2
23,2.2602841663128856,1,3,7,2
24,1.3727561642881483,1,3,2,2
25,0.8337223821745283,1,3,2,2
26,0.5063468622183791,1,3,1,2
27,0.3075204051065157,1,3,0,2
28,0.18676661118570337,1,3,0,2
29,0.1134290322970628,1,3,0,2
30,0.06888886436809116,1,3,0,2
1,0.8460144837197614,1,4,0,2
2,3.5415988731850785,1,4,5,2
3,11.180355489719314,1,4,3,2
4,34.780630098215504,1,4,37,2
5,106.22438352889904,1,4,112,2
6,306.7424562059035,1,4,221,2
7,761.8915861889868,1,4,1362,2
8,1373.7749549857608,1,4,2631,2
9,1573.1681396464141,1,4,2620,2
10,1233.5283379006923,1,4,1965,2
11,808.3043181722915,1,4,821,2
12,501.48513457053014,1,4,529,2
13,306.6960737036907,1,4,53,2
14,186.77912537263455,1,4,373,2
15,113.57731755416899,1,4,180,2
16,69.01971355041678,1,4,61,2
17,41.92928445761572,1,4,71,2
18,25.467661387228873,1,4,36,2
19,15.46749953309154,1,4,1,2
20,9.39350689996536,1,4,8,2
21,5.704553260427019,1,4,3,2
22,3.4642347975086523,1,4,4,2
23,2.103720694319236,1,4,1,2
24,1.2775145980986053,1,4,1,2
25,0.7757858786708312,1,4,2,2
26,0.47110398966196954,1,4,1,2
27,0.2860823309456464,1,4,0,2
28,0.1737260277441237,1,4,0,2
29,0.10549660918968584,1,4,0,2
30,0.06406369225624076,1,4,0,2
1,0.7231349374277181,1,1,0,3
2,2.592017526371689,1,1,0,3
3,7.117860144233704,1,1,8,3
4,19.264202938392287,1,1,5,3
5,51.67066586301735,1,1,48,3
6,135.52052712580388,1,1,78,3
7,335.71325684110525,1,1,228,3
8,728.36319958501,1,1,513,3
9,1226.2381864883787,1,1,2263,3
10,1450.2159147498373,1,1,1679,3
11,1236.4809069037447,1,1,1118,3
12,864.2286816026663,1,1,270,3
13,554.1460428815599,1,1,724,3
14,344.21893616349644,1,1,451,3
15,211.33063577201938,1,1,196,3
16,129.1345843578738,1,1,122,3
17,78.74268384937204,1,1,76,3
18,47.9669545949173,1,1,41,3
19,29.205497459422077,1,1,9,3
20,17.778598011012946,1,1,5,3
21,10.822073656225257,1,1,8,3
22,6.587897827106644,1,1,4,3
23,4.010835585025234,1,1,4,3
24,2.442268509898895,1,1,2,3
25,1.4874257647061313,1,1,0,3
26,0.9060854375447889,1,1,0,3
27,0.5520782864632565,1,1,0,3
28,0.3364600377926763,1,1,0,3
29,0.2051019523096329,1,1,0,3
30,0.125057779277995,1,1,0,3
1,0.8082990658314515,1,2,0,3
2,3.172797315415183,1,2,3,3
3,9.51137872116648,1,2,9,3
4,28.110124322361457,1,2,48,3
5,81.90152895205742,1,2,32,3
6,229.17716207397257,1,2,309,3
7,575.9711708459901,1,2,429,3
8,1138.553296788195,1,2,760,3
9,1525.5428197501697,1,2,562,3
10,1369.848466157684,1,2,659,3
11,960.321885524605,1,2,555,3
12,610.6046831559033,1,2,573,3
13,376.70232296147697,1,2,269,3
14,230.2453327998719,1,2,351,3
15,140.26675498395798,1,2,93,3
16,85.33524221826156,1,2,16,3
17,51.88299060712325,1,2,18,3
18,31.53401876638509,1,2,17,3
19,19.16268139731801,1,2,27,3
20,11.643663770680178,1,2,12,3
21,7.07453619818898,1,2,0,3
22,4.298250417397867,1,2,3,3
23,2.611421204938779,1,2,3,3
24,1.5865623168810998,1,2,4,3
25,0.9639053834089282,1,2,4,3
26,0.5856119795962513,1,2,0,3
27,0.35578242231440527,1,2,0,3
28,0.2161515881671221,1,2,1,3
29,0.1313203488743966,1,2,0,3
30,0.07978209251723456,1,2,0,3
1,0.834890984469858,1,3,1,3
2,3.413217975833846,1,3,3,3
3,10.585007319545209,1,3,4,3
4,32.35448348796625,1,3,4,3
5,97.23707616176264,1,3,64,3
6,277.9336463450025,1,3,344,3
7,694.4288742425506,1,3,747,3
8,1296.1839460362946,1,3,1514,3
9,1567.8270729498122,1,3,396,3
10,1283.9269537152331,1,3,1168,3
11,858.1308188309222,1,3,459,3
12,535.9996121825434,1,3,749,3
13,328.5732872432918,1,3,339,3
14,200.29845107421625,1,3,26,3
15,121.85987410128291,1,3,51,3
16,74.07623919886464,1,3,43,3
17,45.01126487168494,1,3,27,3
18,27.344559422224847,1,3,25,3
19,16.609979358835517,1,3,17,3
20,10.08875377234017,1,3,4,3
21,6.127572125907136,1,3,2,3
22,3.7215930549864424,1,3,3,3
23,2.2602841663128856,1,3,2,3
24,1.3727561642881483,1,3,1,3
25,0.8337223821745283,1,3,1,3
26,0.5063468622183791,1,3,0,3
27,0.3075204051065157,1,3,0,3
28,0.18676661118570337,1,3,0,3
29,0.1134290322970628,1,3,0,3
30,0.06888886436809116,1,3,0,3
1,0.8460144837197614,1,4,2,3
2,3.5415988731850785,1,4,2,3
3,11.180355489719314,1,4,2,3
4,34.780630098215504,1,4,52,3
5,106.22438352889904,1,4,198,3
6,306.7424562059035,1,4,252,3
7,761.8915861889868,1,4,502,3
8,1373.7749549857608,1,4,820,3
9,1573.1681396464141,1,4,1241,3
10,1233.5283379006923,1,4,1833,3
11,808.3043181722915,1,4,1989,3
12,501.48513457053014,1,4,57,3
13,306.6960737036907,1,4,530,3
14,186.77912537263455,1,4,78,3
15,113.57731755416899,1,4,144,3
16,69.01971355041678,1,4,65,3
17,41.92928445761572,1,4,21,3
18,25.467661387228873,1,4,38,3
19,15.46749953309154,1,4,13,3
20,9.39350689996536,1,4,27,3
21,5.704553260427019,1,4,10,3
22,3.4642347975086523,1,4,7,3
23,2.103720694319236,1,4,3,3
24,1.2775145980986053,1,4,0,3
25,0.7757858786708312,1,4,1,3
26,0.47110398966196954,1,4,0,3
27,0.2860823309456464,1,4,0,3
28,0.1737260277441237,1,4,0,3
29,0.10549660918968584,1,4,0,3
30,0.06406369225624076,1,4,0,3
1,0.7231349374277181,1,1,4,4
2,2.592017526371689,1,1,3,4
3,7.117860144233704,1,1,18,4
4,19.264202938392287,1,1,15,4
5,51.67066586301735,1,1,64,4
6,135.52052712580388,1,1,180,4
7,335.71325684110525,1,1,580,4
8,728.36319958501,1,1,983,4
9,1226.2381864883787,1,1,1002,4
10,1450.2159147498373,1,1,747,4
11,1236.4809069037447,1,1,1700,4
12,864.2286816026663,1,1,346,4
13,554.1460428815599,1,1,449,4
14,344.21893616349644,1,1,266,4
15,211.33063577201938,1,1,308,4
16,129.1345843578738,1,1,188,4
17,78.74268384937204,1,1,101,4
18,47.9669545949173,1,1,70,4
19,29.205497459422077,1,1,76,4
20,17.778598011012946,1,1,28,4
21,10.822073656225257,1,1,9,4
22,6.587897827106644,1,1,10,4
23,4.010835585025234,1,1,8,4
24,2.442268509898895,1,1,1,4
25,1.4874257647061313,1,1,2,4
26,0.9060854375447889,1,1,1,4
27,0.5520782864632565,1,1,0,4
28,0.3364600377926763,1,1,1,4
29,0.2051019523096329,1,1,1,4
30,0.125057779277995,1,1,0,4
1,0.8082990658314515,1,2,1,4
2,3.172797315415183,1,2,2,4
3,9.51137872116648,1,2,10,4
4,28.110124322361457,1,2,38,4
5,81.90152895205742,1,2,164,4
6,229.17716207397257,1,2,117,4
7,575.9711708459901,1,2,1545,4
8,1138.553296788195,1,2,559,4
9,1525.5428197501697,1,2,1368,4
10,1369.848466157684,1,2,529,4
11,960.321885524605,1,2,722,4
12,610.6046831559033,1,2,407,4
13,376.70232296147697,1,2,394,4
14,230.2453327998719,1,2,115,4
15,140.26675498395798,1,2,43,4
16,85.33524221826156,1,2,45,4
17,51.88299060712325,1,2,25,4
18,31.53401876638509,1,2,17,4
19,19.16268139731801,1,2,5,4
20,11.643663770680178,1,2,16,4
21,7.07453619818898,1,2,18,4
22,4.298250417397867,1,2,1,4
23,2.611421204938779,1,2,1,4
24,1.5865623168810998,1,2,1,4
25,0.9639053834089282,1,2,1,4
26,0.5856119795962513,1,2,0,4
27,0.35578242231440527,1,2,0,4
28,0.2161515881671221,1,2,0,4
29,0.1313203488743966,1,2,0,4
30,0.07978209251723456,1,2,0,4
1,0.834890984469858,1,3,2,4
2,3.413217975833846,1,3,4,4
3,10.585007319545209,1,3,7,4
4,32.35448348796625,1,3,34,4
5,97.23707616176264,1,3,89,4
6,277.9336463450025,1,3,272,4
7,694.4288742425506,1,3,475,4
8,1296.1839460362946,1,3,1731,4
9,1567.8270729498122,1,3,2653,4
10,1283.9269537152331,1,3,1535,4
11,858.1308188309222,1,3,742,4
12,535.9996121825434,1,3,210,4
13,328.5732872432918,1,3,398,4
14,200.29845107421625,1,3,266,4
15,121.85987410128291,1,3,200,4
16,74.07623919886464,1,3,75,4
17,45.01126487168494,1,3,65,4
18,27.344559422224847,1,3,5,4
19,16.609979358835517,1,3,8,4
20,10.08875377234017,1,3,17,4
21,6.127572125907136,1,3,0,4
22,3.7215930549864424,1,3,3,4
23,2.2602841663128856,1,3,0,4
24,1.3727561642881483,1,3,0,4
25,0.8337223821745283,1,3,0,4
26,0.5063468622183791,1,3,0,4
27,0.3075204051065157,1,3,0,4
28,0.18676661118570337,1,3,0,4
29,0.1134290322970628,1,3,0,4
30,0.06888886436809116,1,3,0,4
1,0.8460144837197614,1,4,0,4
2,3.5415988731850785,1,4,2,4
3,11.180355489719314,1,4,17,4
4,34.780630098215504,1,4,31,4
5,106.22438352889904,1,4,101,4
6,306.7424562059035,1,4,173,4
7,761.8915861889868,1,4,1245,4
8,1373.7749549857608,1,4,1612,4
9,1573.1681396464141,1,4,498,4
10,1233.5283379006923,1,4,1087,4
11,808.3043181722915,1,4,526,4
12,501.48513457053014,1,4,600,4
13,306.6960737036907,1,4,329,4
14,186.77912537263455,1,4,207,4
15,113.57731755416899,1,4,85,4
16,69.01971355041678,1,4,25,4
17,41.92928445761572,1,4,60,4
18,25.467661387228873,1,4,31,4
19,15.46749953309154,1,4,14,4
20,9.39350689996536,1,4,13,4
21,5.704553260427019,1,4,3,4
22,3.4642347975086523,1,4,3,4
23,2.103720694319236,1,4,7,4
24,1.2775145980986053,1,4,1,4
25,0.7757858786708312,1,4,1,4
26,0.47110398966196954,1,4,0,4
27,0.2860823309456464,1,4,1,4
28,0.1737260277441237,1,4,1,4
29,0.10549660918968584,1,4,0,4
30,0.06406369225624076,1,4,0,4
1,0.7231349374277181,1,1,0,5
2,2.592017526371689,1,1,0,5
3,7.117860144233704,1,1,4,5
4,19.264202938392287,1,1,15,5
5,51.67066586301735,1,1,25,5
6,135.52052712580388,1,1,210,5
7,335.71325684110525,1,1,147,5
8,728.36319958501,1,1,617,5
9,1226.2381864883787,1,1,1459,5
10,1450.2159147498373,1,1,1563,5
11,1236.4809069037447,1,1,1025,5
12,864.2286816026663,1,1,677,5
13,554.1460428815599,1,1,796,5
14,344.21893616349644,1,1,543,5
15,211.33063577201938,1,1,256,5
16,129.1345843578738,1,1,105,5
17,78.74268384937204,1,1,51,5
18,47.9669545949173,1,1,50,5
19,29.205497459422077,1,1,18,5
20,17.778598011012946,1,1,15,5
21,10.822073656225257,1,1,23,5
22,6.587897827106644,1,1,7,5
23,4.010835585025234,1,1,0,5
24,2.442268509898895,1,1,2,5
25,1.4874257647061313,1,1,0,5
26,0.9060854375447889,1,1,0,5
27,0.5520782864632565,1,1,0,5
28,0.3364600377926763,1,1,1,5
29,0.2051019523096329,1,1,0,5
30,0.125057779277995,1,1,0,5
1,0.8082990658314515,1,2,2,5
2,3.172797315415183,1,2,4,5
3,9.51137872116648,1,2,18,5
4,28.110124322361457,1,2,28,5
5,81.90152895205742,1,2,49,5
6,229.17716207397257,1,2,138,5
7,575.9711708459901,1,2,411,5
8,1138.553296788195,1,2,798,5
9,1525.5428197501697,1,2,1742,5
10,1369.848466157684,1,2,830,5
11,960.321885524605,1,2,1527,5
12,610.6046831559033,1,2,446,5
13,376.70232296147697,1,2,209,5
14,230.2453327998719,1,2,409,5
15,140.26675498395798,1,2,98,5
16,85.33524221826156,1,2,105,5
17,51.88299060712325,1,2,56,5
18,31.53401876638509,1,2,19,5
19,19.16268139731801,1,2,24,5
20,11.643663770680178,1,2,31,5
21,7.07453619818898,1,2,9,5
22,4.298250417397867,1,2,9,5
23,2.611421204938779,1,2,2,5
24,1.5865623168810998,1,2,4,5
25,0.9639053834089282,1,2,3,5
26,0.5856119795962513,1,2,1,5
27,0.35578242231440527,1,2,0,5
28,0.2161515881671221,1,2,0,5
29,0.1313203488743966,1,2,0,5
30,0.07978209251723456,1,2,0,5
1,0.834890984469858,1,3,0,5
2,3.413217975833846,1,3,0,5
3,10.585007319545209,1,3,6,5
4,32.35448348796625,1,3,48,5
5,97.23707616176264,1,3,35,5
6,277.9336463450025,1,3,308,5
7,694.4288742425506,1,3,625,5
8,1296.1839460362946,1,3,928,5
9,1567.8270729498122,1,3,942,5
10,1283.9269537152331,1,3,1438,5
11,858.1308188309222,1,3,374,5
12,535.9996121825434,1,3,501,5
13,328.5732872432918,1,3,314,5
14,200.29845107421625,1,3,171,5
15,121.85987410128291,1,3,129,5
16,74.07623919886464,1,3,82,5
17,45.01126487168494,1,3,27,5
18,27.344559422224847,1,3,71,5
19,16.609979358835517,1,3,7,5
20,10.08875377234017,1,3,10,5
21,6.127572125907136,1,3,11,5
22,3.7215930549864424,1,3,5,5
23,2.2602841663128856,1,3,7,5
24,1.3727561642881483,1,3,7,5
25,0.8337223821745283,1,3,0,5
26,0.5063468622183791,1,3,0,5
27,0.3075204051065157,1,3,0,5
28,0.18676661118570337,1,3,0,5
29,0.1134290322970628,1,3,0,5
30,0.06888886436809116,1,3,0,5
1,0.8460144837197614,1,4,1,5
2,3.5415988731850785,1,4,1,5
3,11.180355489719314,1,4,3,5
4,34.780630098215504,1,4,44,5
5,106.22438352889904,1,4,72,5
6,306.7424562059035,1,4,336,5
7,761.8915861889868,1,4,843,5
8,1373.7749549857608,1,4,973,5
9,1573.1681396464141,1,4,1221,5
10,1233.5283379006923,1,4,619,5
11,808.3043181722915,1,4,489,5
12,501.48513457053014,1,4,132,5
13,306.6960737036907,1,4,361,5
14,186.77912537263455,1,4,622,5
15,113.57731755416899,1,4,137,5
16,69.01971355041678,1,4,60,5
17,41.92928445761572,1,4,62,5
18,25.467661387228873,1,4,27,5
19,15.46749953309154,1,4,8,5
20,9.39350689996536,1,4,18,5
21,5.704553260427019,1,4,6,5
22,3.4642347975086523,1,4,1,5
23,2.103720694319236,1,4,2,5
24,1.2775145980986053,1,4,1,5
25,0.7757858786708312,1,4,0,5
26,0.47110398966196954,1,4,0,5
27,0.2860823309456464,1,4,1,5
28,0.1737260277441237,1,4,0,5
29,0.10549660918968584,1,4,0,5
30,0.06406369225624076,1,4,0,5
1,0.7231349374277181,1,1,0,6
2,2.592017526371689,1,1,4,6
3,7.117860144233704,1,1,2,6
4,19.264202938392287,1,1,17,6
5,51.67066586301735,1,1,86,6
6,135.52052712580388,1,1,131,6
7,335.71325684110525,1,1,553,6
8,728.36319958501,1,1,658,6
9,1226.2381864883787,1,1,1986,6
10,1450.2159147498373,1,1,828,6
11,1236.4809069037447,1,1,1399,6
12,864.2286816026663,1,1,618,6
13,554.1460428815599,1,1,528,6
14,344.21893616349644,1,1,610,6
15,211.33063577201938,1,1,75,6
16,129.1345843578738,1,1,46,6
17,78.74268384937204,1,1,44,6
18,47.9669545949173,1,1,112,6
19,29.205497459422077,1,1,22,6
20,17.778598011012946,1,1,8,6
21,10.822073656225257,1,1,17,6
22,6.587897827106644,1,1,6,6
23,4.010835585025234,1,1,9,6
24,2.442268509898895,1,1,1,6
25,1.4874257647061313,1,1,0,6
26,0.9060854375447889,1,1,1,6
27,0.5520782864632565,1,1,0,6
28,0.3364600377926763,1,1,0,6
29,0.2051019523096329,1,1,0,6
30,0.125057779277995,1,1,0,6
1,0.8082990658314515,1,2,2,6
2,3.172797315415183,1,2,11,6
3,9.51137872116648,1,2,7,6
4,28.110124322361457,1,2,11,6
5,81.90152895205742,1,2,82,6
6,229.17716207397257,1,2,118,6
7,575.9711708459901,1,2,443,6
8,1138.553296788195,1,2,285,6
9,1525.5428197501697,1,2,821,6
10,1369.848466157684,1,2,1907,6
11,960.321885524605,1,2,638,6
12,610.6046831559033,1,2,865,6
13,376.70232296147697,1,2,177,6
14,230.2453327998719,1,2,256,6
15,140.26675498395798,1,2,210,6
16,85.33524221826156,1,2,69,6
17,51.88299060712325,1,2,52,6
18,31.53401876638509,1,2,22,6
19,19.16268139731801,1,2,31,6
20,11.643663770680178,1,2,5,6
21,7.07453619818898,1,2,3,6
22,4.298250417397867,1,2,6,6
23,2.611421204938779,1,2,3,6
24,1.5865623168810998,1,2,2,6
25,0.9639053834089282,1,2,0,6
26,0.5856119795962513,1,2,0,6
27,0.35578242231440527,1,2,0,6
28,0.2161515881671221,1,2,0,6
29,0.1313203488743966,1,2,0,6
30,0.07978209251723456,1,2,0,6
1,0.834890984469858,1,3,0,6
2,3.413217975833846,1,3,5,6
3,10.585007319545209,1,3,1,6
4,32.35448348796625,1,3,4,6
5,97.23707616176264,1,3,166,6
6,277.9336463450025,1,3,97,6
7,694.4288742425506,1,3,729,6
8,1296.1839460362946,1,3,2773,6
9,1567.8270729498122,1,3,1528,6
10,1283.9269537152331,1,3,4807,6
11,858.1308188309222,1,3,338,6
12,535.9996121825434,1,3,447,6
13,328.5732872432918,1,3,74,6
14,200.29845107421625,1,3,125,6
15,121.85987410128291,1,3,31,6
16,74.07623919886464,1,3,42,6
17,45.01126487168494,1,3,33,6
18,27.344559422224847,1,3,17,6
19,16.609979358835517,1,3,15,6
20,10.08875377234017,1,3,6,6
21,6.127572125907136,1,3,0,6
22,3.7215930549864424,1,3,0,6
23,2.2602841663128856,1,3,1,6
24,1.3727561642881483,1,3,3,6
25,0.8337223821745283,1,3,0,6
26,0.5063468622183791,1,3,0,6
27,0.3075204051065157,1,3,1,6
28,0.18676661118570337,1,3,0,6
29,0.1134290322970628,1,3,0,6
30,0.06888886436809116,1,3,0,6
1,0.8460144837197614,1,4,0,6
2,3.5415988731850785,1,4,1,6
3,11.180355489719314,1,4,18,6
4,34.780630098215504,1,4,12,6
5,106.22438352889904,1,4,49,6
6,306.7424562059035,1,4,97,6
7,761.8915861889868,1,4,1458,6
8,1373.7749549857608,1,4,2509,6
9,1573.1681396464141,1,4,2311,6
10,1233.5283379006923,1,4,1543,6
11,808.3043181722915,1,4,307,6
12,501.48513457053014,1,4,436,6
13,306.6960737036907,1,4,254,6
14,186.77912537263455,1,4,61,6
15,113.57731755416899,1,4,43,6
16,69.01971355041678,1,4,12,6
17,41.92928445761572,1,4,71,6
18,25.467661387228873,1,4,23,6
19,15.46749953309154,1,4,10,6
20,9.39350689996536,1,4,6,6
21,5.704553260427019,1,4,7,6
22,3.4642347975086523,1,4,4,6
23,2.103720694319236,1,4,3,6
24,1.2775145980986053,1,4,3,6
25,0.7757858786708312,1,4,0,6
26,0.47110398966196954,1,4,1,6
27,0.2860823309456464,1,4,0,6
28,0.1737260277441237,1,4,0,6
29,0.10549660918968584,1,4,0,6
30,0.06406369225624076,1,4,0,6
1,0.7231349374277181,1,1,0,7
2,2.592017526371689,1,1,2,7
3,7.117860144233704,1,1,12,7
4,19.264202938392287,1,1,15,7
5,51.67066586301735,1,1,50,7
6,135.52052712580388,1,1,251,7
7,335.71325684110525,1,1,115,7
8,728.36319958501,1,1,463,7
9,1226.2381864883787,1,1,2062,7
10,1450.2159147498373,1,1,2382,7
11,1236.4809069037447,1,1,458,7
12,864.2286816026663,1,1,421,7
13,554.1460428815599,1,1,554,7
14,344.21893616349644,1,1,513,7
15,211.33063577201938,1,1,159,7
16,129.1345843578738,1,1,62,7
17,78.74268384937204,1,1,38,7
18,47.9669545949173,1,1,97,7
19,29.205497459422077,1,1,42,7
20,17.778598011012946,1,1,17,7
21,10.822073656225257,1,1,2,7
22,6.587897827106644,1,1,4,7
23,4.010835585025234,1,1,3,7
24,2.442268509898895,1,1,7,7
25,1.4874257647061313,1,1,0,7
26,0.9060854375447889,1,1,0,7
27,0.5520782864632565,1,1,0,7
28,0.3364600377926763,1,1,0,7
29,0.2051019523096329,1,1,0,7
30,0.125057779277995,1,1,0,7
1,0.8082990658314515,1,2,0,7
2,3.172797315415183,1,2,1,7
3,9.51137872116648,1,2,8,7
4,28.110124322361457,1,2,44,7
5,81.90152895205742,1,2,45,7
6,229.17716207397257,1,2,95,7
7,575.9711708459901,1,2,555,7
8,1138.553296788195,1,2,1598,7
