time,x,E_order,I_order,y,dataset
17,66.90127698191765,1,2,59,1
18,90.23493630222737,1,2,82,1
19,120.51562252420456,1,2,117,1
20,158.8696113608787,1,2,175,1
21,205.88330282759546,1,2,194,1
22,261.02823670506564,1,2,275,1
23,321.99466818527685,1,2,310,1
24,384.20422818660995,1,2,407,1
25,440.93588772733165,1,2,459,1
26,484.4427225825957,1,2,466,1
27,507.97828214789706,1,2,490,1
28,507.95321323028384,1,2,520,1
29,485.10090757233047,1,2,509,1
30,444.0176232533331,1,2,420,1
31,391.4331704686847,1,2,410,1
32,334.20578753789596,1,2,342,1
33,277.8954439148829,1,2,299,1
34,226.19532284172783,1,2,218,1
35,181.0315794220678,1,2,159,1
36,142.990238321795,1,2,144,1
37,111.80076635186015,1,2,116,1
38,86.7366442366465,1,2,77,1
39,66.8936592894288,1,2,67,1
40,51.35847726904012,1,2,52,1
41,39.29691435046516,1,2,38,1
42,29.99056076348279,1,2,16,1
43,22.843568077046257,1,2,17,1
44,17.374140127549254,1,2,11,1
45,13.199546390133946,1,2,11,1
46,10.019569287954255,1,2,10,1
47,7.600858264516319,1,2,2,1
48,5.763245598715912,1,2,6,1
49,4.368310031353758,1,2,2,1
50,3.3100923588626756,1,2,1,1
51,2.5077036620623403,1,2,3,1
52,1.899519619095372,1,2,3,1
53,1.4386643484313026,1,2,1,1
54,1.089521779487768,1,2,3,1
55,0.8250544851589439,1,2,0,1
56,0.6247508326287061,1,2,2,1
57,0.4730576009433207,1,2,0,1
58,0.35818575647954276,1,2,0,1
59,0.2712019679847799,1,2,0,1
60,0.20533830419117294,1,2,0,1
1,0.20383441379830325,1,3,0,1
2,0.5246428729883079,1,3,3,1
3,0.7988693642787159,1,3,1,1
4,1.1304901290699454,1,3,3,1
5,1.5886962578756796,1,3,1,1
6,2.232925179061782,1,3,0,1
7,3.1382555362423137,1,3,4,1
8,4.409172155022729,1,3,1,1
9,6.191603134779376,1,3,6,1
10,8.688327225974948,1,3,11,1
11,12.17953214464492,1,3,19,1
12,17.049460295811855,1,3,11,1
13,23.819428954334192,1,3,27,1
14,33.18585239778032,1,3,28,1
15,46.058188527268754,1,3,57,1
16,63.584537502011074,1,3,72,1
17,87.14020924297654,1,3,97,1
18,118.23615262767703,1,3,106,1
19,158.28326624139788,1,3,174,1
20,208.14003301317416,1,3,205,1
21,267.40857420900966,1,3,272,1
22,333.5771820144312,1,3,320,1
23,401.35458048978444,1,3,428,1
24,462.78954027876875,1,3,478,1
25,508.71014288642573,1,3,490,1
26,531.3597835092,1,3,517,1
27,527.1049318047121,1,3,542,1
28,497.6754912308402,1,3,490,1
29,449.22784780924394,1,3,456,1
30,389.94252356929155,1,3,405,1
31,327.57473362231303,1,3,353,1
32,267.9576332246688,1,3,245,1
33,214.61161009115676,1,3,214,1
34,169.0788866665862,1,3,162,1
35,131.5278061304598,1,3,116,1
36,101.33060855131043,1,3,105,1
37,77.49489298922526,1,3,76,1
38,58.93794464005896,1,3,71,1
39,44.63763160501003,1,3,44,1
40,33.70096931199987,1,3,26,1
41,25.38394396543663,1,3,27,1
42,19.085675291726147,1,3,21,1
43,14.331124148106028,1,3,10,1
44,10.75033025099674,1,3,13,1
45,8.058246251036508,1,3,1,1
46,6.036950810430426,1,3,5,1
47,4.520785695498489,1,3,3,1
48,3.384347172482194,1,3,1,1
49,2.532996981393808,1,3,2,1
50,1.895477845851019,1,3,2,1
51,1.4182281700377644,1,3,0,1
52,1.0610384682777294,1,3,0,1
53,0.7937513142724129,1,3,2,1
54,0.5937642946910273,1,3,2,1
55,0.4441462168151702,1,3,0,1
56,0.33221909695657814,1,3,0,1
57,0.24849250821444002,1,3,0,1
58,0.1858637035038555,1,3,0,1
59,0.13901777207865962,1,3,0,1
60,0.10397810810991359,1,3,0,1
1,0.20661084690264198,1,4,1,1
2,0.5446987520592905,1,4,1,1
3,0.835765183395357,1,4,1,1
4,1.1882314461026464,1,4,2,1
5,1.6823314809159262,1,4,2,1
6,2.3839148083154917,1,4,4,1
7,3.377750714351486,1,4,1,1
8,4.783952745874238,1,4,4,1
9,6.771674524461382,1,4,8,1
10,9.57754434895623,1,4,10,1
11,13.530572576954498,1,4,18,1
12,19.08436796061936,1,4,15,1
13,26.856689078800144,1,4,31,1
14,37.67387080778441,1,4,32,1
15,52.61217806999991,1,4,38,1
16,73.01768146888463,1,4,88,1
17,100.46871562544669,1,4,94,1
18,136.62047854291012,1,4,138,1
19,182.8481359903446,1,4,172,1
20,239.60975841357697,1,4,221,1
21,305.53673991614346,1,4,306,1
22,376.4847015526959,1,4,355,1
23,445.11101766198385,1,4,459,1
24,501.72554432452125,1,4,495,1
25,536.7449781155706,1,4,530,1
26,543.9649562793079,1,4,563,1
27,522.8770398637703,1,4,577,1
28,478.59802648094774,1,4,431,1
29,419.5941458042207,1,4,447,1
30,354.73139616227854,1,4,344,1
31,291.1368129101247,1,4,321,1
32,233.38413346404104,1,4,218,1
33,183.6886436015875,1,4,181,1
34,142.55289427260414,1,4,130,1
35,109.45010069694308,1,4,103,1
36,83.3566063360031,1,4,93,1
37,63.098558319323274,1,4,61,1
38,47.54628045192749,1,4,52,1
39,35.705170402433396,1,4,36,1
40,26.744758493131485,1,4,21,1
41,19.99496449478829,1,4,13,1
42,14.927509306259708,1,4,17,1
43,11.132581030566143,1,4,9,1
44,8.295895806811131,1,4,7,1
45,6.178412238623423,1,4,4,1
46,4.599404715175297,1,4,2,1
47,3.422834426984082,1,4,2,1
48,2.5466289576597774,1,4,5,1
49,1.8943828369774565,1,4,2,1
50,1.4090034065920918,1,4,1,1
51,1.0478843805794895,1,4,1,1
52,0.7792606386874468,1,4,0,1
53,0.5794665299672488,1,4,0,1
54,0.4308799719956369,1,4,1,1
55,0.32038422600817285,1,4,0,1
56,0.23821887980102474,1,4,0,1
57,0.17712259645213635,1,4,0,1
58,0.13169411358194338,1,4,0,1
59,0.09791624341596616,1,4,0,1
60,0.0728014683818401,1,4,0,1
1,0.1774860869504542,1,1,0,2
2,0.4141254783417092,1,1,1,2
3,0.6023238835252205,1,1,1,2
4,0.8186325752793286,1,1,2,2
5,1.0980282498255147,1,1,3,2
6,1.4686976547609518,1,1,0,2
7,1.9631390439051222,1,1,4,2
8,2.623237122828508,1,1,1,2
9,3.5043121445356196,1,1,8,2
10,4.679693919999085,1,1,5,2
11,6.246452287234643,1,1,10,2
12,8.332680985071317,1,1,6,2
13,11.106654800403199,1,1,12,2
14,14.788079777582453,1,1,18,2
15,19.661421525409878,1,1,12,2
16,26.090794194447227,1,1,31,2
17,34.53492857352825,1,1,26,2
18,45.55904075070066,1,1,43,2
19,59.83767054578527,1,1,49,2
20,78.13850948834647,1,1,92,2
21,101.2720840483205,1,1,89,2
22,129.98725620390627,1,1,132,2
23,164.79150901225216,1,1,173,2
24,205.6849167628866,1,1,229,2
25,251.82711583623916,1,1,279,2
26,301.21348554911174,1,1,290,2
27,350.5085446934245,1,1,339,2
28,395.2265326565339,1,1,367,2
29,430.3900911870096,1,1,419,2
30,451.59717860345336,1,1,476,2
31,456.15825363366775,1,1,465,2
32,443.8252524531422,1,1,463,2
33,416.7804598483217,1,1,422,2
34,378.9214515465019,1,1,376,2
35,334.80408584356974,1,1,314,2
36,288.6772356895881,1,1,283,2
37,243.87851278747166,1,1,259,2
38,202.63135661894466,1,1,188,2
39,166.13396156780436,1,1,158,2
40,134.79213802328104,1,1,140,2
41,108.48019389889396,1,1,130,2
42,86.76544070654654,1,1,91,2
43,69.07373030662166,1,1,65,2
44,54.797788352889256,1,1,50,2
45,43.36025464113209,1,1,36,2
46,34.2450675495229,1,1,39,2
47,27.00877835598476,1,1,30,2
48,21.28029528947627,1,1,9,2
49,16.754715027601378,1,1,11,2
50,13.184721238222664,1,1,9,2
51,10.371528486075476,1,1,10,2
52,8.156390760496834,1,1,9,2
53,6.4131196225598615,1,1,6,2
54,5.0417351503829195,1,1,4,2
55,3.963206941479257,1,1,4,2
56,3.115167734010356,1,1,6,2
57,2.4484579395684705,1,1,4,2
58,1.9243610403937055,1,1,0,2
59,1.5124033383681308,1,1,0,2
60,1.1886092794793512,1,1,3,2
1,0.19738180950504058,1,2,0,2
2,0.49008363127986687,1,2,0,2
3,0.73604762172179,1,2,0,2
4,1.0307125386166396,1,2,1,2
5,1.429151914252028,1,2,1,2
6,1.9795686778257737,1,2,4,2
7,2.74147066719273,1,2,2,2
8,3.795607343186404,1,2,2,2
9,5.252920521570655,1,2,1,2
10,7.265551430163001,1,2,5,2
11,10.041235344788792,1,2,9,2
12,13.861914550816621,1,2,17,2
13,19.107050524717067,1,2,19,2
14,26.28133678074802,1,2,32,2
15,36.044755076328784,1,2,35,2
16,49.23940936693066,1,2,50,2
17,66.90127698191765,1,2,58,2
18,90.23493630222737,1,2,99,2
19,120.51562252420456,1,2,130,2
20,158.8696113608787,1,2,186,2
21,205.88330282759546,1,2,213,2
22,261.02823670506564,1,2,236,2
23,321.99466818527685,1,2,322,2
24,384.20422818660995,1,2,378,2
25,440.93588772733165,1,2,468,2
26,484.4427225825957,1,2,454,2
27,507.97828214789706,1,2,506,2
28,507.95321323028384,1,2,507,2
29,485.10090757233047,1,2,481,2
30,444.0176232533331,1,2,475,2
31,391.4331704686847,1,2,401,2
32,334.20578753789596,1,2,349,2
33,277.8954439148829,1,2,281,2
34,226.19532284172783,1,2,234,2
35,181.0315794220678,1,2,168,2
36,142.990238321795,1,2,131,2
37,111.80076635186015,1,2,96,2
38,86.7366442366465,1,2,83,2
39,66.8936592894288,1,2,60,2
40,51.35847726904012,1,2,62,2
41,39.29691435046516,1,2,24,2
42,29.99056076348279,1,2,25,2
43,22.843568077046257,1,2,20,2
44,17.374140127549254,1,2,17,2
45,13.199546390133946,1,2,13,2
46,10.019569287954255,1,2,8,2
47,7.600858264516319,1,2,5,2
48,5.763245598715912,1,2,11,2
49,4.368310031353758,1,2,6,2
50,3.3100923588626756,1,2,3,2
51,2.5077036620623403,1,2,3,2
52,1.899519619095372,1,2,2,2
53,1.4386643484313026,1,2,2,2
54,1.089521779487768,1,2,2,2
55,0.8250544851589439,1,2,1,2
56,0.6247508326287061,1,2,1,2
57,0.4730576009433207,1,2,0,2
58,0.35818575647954276,1,2,1,2
59,0.2712019679847799,1,2,1,2
60,0.20533830419117294,1,2,0,2
1,0.20383441379830325,1,3,0,2
2,0.5246428729883079,1,3,0,2
3,0.7988693642787159,1,3,2,2
4,1.1304901290699454,1,3,1,2
5,1.5886962578756796,1,3,0,2
6,2.232925179061782,1,3,2,2
7,3.1382555362423137,1,3,2,2
8,4.409172155022729,1,3,7,2
9,6.191603134779376,1,3,3,2
10,8.688327225974948,1,3,9,2
11,12.17953214464492,1,3,14,2
12,17.049460295811855,1,3,13,2
13,23.819428954334192,1,3,37,2
14,33.18585239778032,1,3,30,2
15,46.058188527268754,1,3,57,2
16,63.584537502011074,1,3,53,2
17,87.14020924297654,1,3,96,2
18,118.23615262767703,1,3,106,2
19,158.28326624139788,1,3,168,2
20,208.14003301317416,1,3,225,2
21,267.40857420900966,1,3,282,2
22,333.5771820144312,1,3,355,2
23,401.35458048978444,1,3,371,2
24,462.78954027876875,1,3,501,2
25,508.71014288642573,1,3,525,2
26,531.3597835092,1,3,550,2
27,527.1049318047121,1,3,519,2
28,497.6754912308402,1,3,523,2
29,449.22784780924394,1,3,442,2
30,389.94252356929155,1,3,356,2
31,327.57473362231303,1,3,352,2
32,267.9576332246688,1,3,271,2
33,214.61161009115676,1,3,214,2
34,169.0788866665862,1,3,171,2
35,131.5278061304598,1,3,126,2
36,101.33060855131043,1,3,90,2
37,77.49489298922526,1,3,73,2
38,58.93794464005896,1,3,57,2
39,44.63763160501003,1,3,44,2
40,33.70096931199987,1,3,24,2
41,25.38394396543663,1,3,37,2
42,19.085675291726147,1,3,26,2
43,14.331124148106028,1,3,16,2
44,10.75033025099674,1,3,12,2
45,8.058246251036508,1,3,12,2
46,6.036950810430426,1,3,6,2
47,4.520785695498489,1,3,1,2
48,3.384347172482194,1,3,0,2
49,2.532996981393808,1,3,1,2
50,1.895477845851019,1,3,3,2
51,1.4182281700377644,1,3,1,2
52,1.0610384682777294,1,3,0,2
53,0.7937513142724129,1,3,1,2
54,0.5937642946910273,1,3,0,2
55,0.4441462168151702,1,3,0,2
56,0.33221909695657814,1,3,0,2
57,0.24849250821444002,1,3,0,2
58,0.1858637035038555,1,3,0,2
59,0.13901777207865962,1,3,0,2
60,0.10397810810991359,1,3,1,2
1,0.20661084690264198,1,4,0,2
2,0.5446987520592905,1,4,3,2
3,0.835765183395357,1,4,1,2
4,1.1882314461026464,1,4,3,2
5,1.6823314809159262,1,4,1,2
6,2.3839148083154917,1,4,4,2
7,3.377750714351486,1,4,3,2
8,4.783952745874238,1,4,3,2
9,6.771674524461382,1,4,7,2
10,9.57754434895623,1,4,12,2
11,13.530572576954498,1,4,13,2
12,19.08436796061936,1,4,13,2
13,26.856689078800144,1,4,16,2
14,37.67387080778441,1,4,40,2
15,52.61217806999991,1,4,63,2
16,73.01768146888463,1,4,93,2
17,100.46871562544669,1,4,92,2
18,136.62047854291012,1,4,144,2
19,182.8481359903446,1,4,177,2
20,239.60975841357697,1,4,228,2
21,305.53673991614346,1,4,290,2
22,376.4847015526959,1,4,381,2
23,445.11101766198385,1,4,492,2
24,501.72554432452125,1,4,502,2
25,536.7449781155706,1,4,534,2
26,543.9649562793079,1,4,564,2
27,522.8770398637703,1,4,544,2
28,478.59802648094774,1,4,474,2
29,419.5941458042207,1,4,438,2
30,354.73139616227854,1,4,374,2
31,291.1368129101247,1,4,285,2
32,233.38413346404104,1,4,226,2
33,183.6886436015875,1,4,192,2
34,142.55289427260414,1,4,140,2
35,109.45010069694308,1,4,94,2
36,83.3566063360031,1,4,83,2
37,63.098558319323274,1,4,56,2
38,47.54628045192749,1,4,50,2
39,35.705170402433396,1,4,37,2
40,26.744758493131485,1,4,28,2
41,19.99496449478829,1,4,27,2
42,14.927509306259708,1,4,13,2
43,11.132581030566143,1,4,12,2
44,8.295895806811131,1,4,19,2
45,6.178412238623423,1,4,8,2
46,4.599404715175297,1,4,4,2
47,3.422834426984082,1,4,1,2
48,2.5466289576597774,1,4,3,2
49,1.8943828369774565,1,4,3,2
50,1.4090034065920918,1,4,1,2
51,1.0478843805794895,1,4,0,2
52,0.7792606386874468,1,4,1,2
53,0.5794665299672488,1,4,0,2
54,0.4308799719956369,1,4,1,2
55,0.32038422600817285,1,4,0,2
56,0.23821887980102474,1,4,0,2
57,0.17712259645213635,1,4,0,2
58,0.13169411358194338,1,4,0,2
59,0.09791624341596616,1,4,0,2
60,0.0728014683818401,1,4,1,2
1,0.1774860869504542,1,1,1,3
2,0.4141254783417092,1,1,1,3
3,0.6023238835252205,1,1,0,3
4,0.8186325752793286,1,1,0,3
5,1.0980282498255147,1,1,0,3
6,1.4686976547609518,1,1,1,3
7,1.9631390439051222,1,1,2,3
8,2.623237122828508,1,1,1,3
9,3.5043121445356196,1,1,6,3
10,4.679693919999085,1,1,5,3
11,6.246452287234643,1,1,5,3
12,8.332680985071317,1,1,9,3
13,11.106654800403199,1,1,10,3
14,14.788079777582453,1,1,13,3
15,19.661421525409878,1,1,21,3
16,26.090794194447227,1,1,20,3
17,34.53492857352825,1,1,32,3
18,45.55904075070066,1,1,57,3
19,59.83767054578527,1,1,71,3
20,78.13850948834647,1,1,77,3
21,101.2720840483205,1,1,92,3
22,129.98725620390627,1,1,119,3
23,164.79150901225216,1,1,157,3
24,205.6849167628866,1,1,187,3
25,251.82711583623916,1,1,261,3
26,301.21348554911174,1,1,293,3
27,350.5085446934245,1,1,350,3
28,395.2265326565339,1,1,393,3
29,430.3900911870096,1,1,444,3
30,451.59717860345336,1,1,466,3
31,456.15825363366775,1,1,415,3
32,443.8252524531422,1,1,458,3
33,416.7804598483217,1,1,414,3
34,378.9214515465019,1,1,383,3
35,334.80408584356974,1,1,317,3
36,288.6772356895881,1,1,307,3
37,243.87851278747166,1,1,239,3
38,202.63135661894466,1,1,191,3
39,166.13396156780436,1,1,161,3
40,134.79213802328104,1,1,154,3
41,108.48019389889396,1,1,124,3
42,86.76544070654654,1,1,101,3
43,69.07373030662166,1,1,72,3
44,54.797788352889256,1,1,49,3
45,43.36025464113209,1,1,33,3
46,34.2450675495229,1,1,28,3
47,27.00877835598476,1,1,27,3
48,21.28029528947627,1,1,21,3
49,16.754715027601378,1,1,18,3
50,13.184721238222664,1,1,18,3
51,10.371528486075476,1,1,9,3
52,8.156390760496834,1,1,4,3
53,6.4131196225598615,1,1,3,3
54,5.0417351503829195,1,1,0,3
55,3.963206941479257,1,1,2,3
56,3.115167734010356,1,1,1,3
57,2.4484579395684705,1,1,1,3
58,1.9243610403937055,1,1,2,3
59,1.5124033383681308,1,1,0,3
60,1.1886092794793512,1,1,0,3
1,0.19738180950504058,1,2,0,3
2,0.49008363127986687,1,2,3,3
3,0.73604762172179,1,2,1,3
4,1.0307125386166396,1,2,2,3
5,1.429151914252028,1,2,1,3
6,1.9795686778257737,1,2,1,3
7,2.74147066719273,1,2,2,3
8,3.795607343186404,1,2,5,3
9,5.252920521570655,1,2,4,3
10,7.265551430163001,1,2,8,3
11,10.041235344788792,1,2,18,3
12,13.861914550816621,1,2,14,3
13,19.107050524717067,1,2,20,3
14,26.28133678074802,1,2,26,3
15,36.044755076328784,1,2,42,3
16,49.23940936693066,1,2,50,3
17,66.90127698191765,1,2,60,3
18,90.23493630222737,1,2,94,3
19,120.51562252420456,1,2,131,3
20,158.8696113608787,1,2,181,3
21,205.88330282759546,1,2,217,3
22,261.02823670506564,1,2,242,3
23,321.99466818527685,1,2,319,3
24,384.20422818660995,1,2,375,3
25,440.93588772733165,1,2,470,3
26,484.4427225825957,1,2,501,3
27,507.97828214789706,1,2,508,3
28,507.95321323028384,1,2,521,3
29,485.10090757233047,1,2,485,3
30,444.0176232533331,1,2,418,3
31,391.4331704686847,1,2,358,3
32,334.20578753789596,1,2,387,3
33,277.8954439148829,1,2,257,3
34,226.19532284172783,1,2,194,3
35,181.0315794220678,1,2,171,3
36,142.990238321795,1,2,143,3
37,111.80076635186015,1,2,110,3
38,86.7366442366465,1,2,84,3
39,66.8936592894288,1,2,66,3
40,51.35847726904012,1,2,46,3
41,39.29691435046516,1,2,34,3
42,29.99056076348279,1,2,34,3
43,22.843568077046257,1,2,20,3
44,17.374140127549254,1,2,22,3
45,13.199546390133946,1,2,11,3
46,10.019569287954255,1,2,10,3
47,7.600858264516319,1,2,7,3
48,5.763245598715912,1,2,5,3
49,4.368310031353758,1,2,6,3
50,3.3100923588626756,1,2,2,3
51,2.5077036620623403,1,2,2,3
52,1.899519619095372,1,2,6,3
53,1.4386643484313026,1,2,2,3
54,1.089521779487768,1,2,1,3
55,0.8250544851589439,1,2,0,3
56,0.6247508326287061,1,2,1,3
57,0.4730576009433207,1,2,1,3
58,0.35818575647954276,1,2,1,3
59,0.2712019679847799,1,2,1,3
60,0.20533830419117294,1,2,1,3
1,0.20383441379830325,1,3,0,3
2,0.5246428729883079,1,3,0,3
3,0.7988693642787159,1,3,2,3
4,1.1304901290699454,1,3,1,3
5,1.5886962578756796,1,3,0,3
6,2.232925179061782,1,3,0,3
7,3.1382555362423137,1,3,1,3
8,4.409172155022729,1,3,3,3
9,6.191603134779376,1,3,5,3
10,8.688327225974948,1,3,7,3
11,12.17953214464492,1,3,13,3
12,17.049460295811855,1,3,15,3
13,23.819428954334192,1,3,28,3
14,33.18585239778032,1,3,31,3
15,46.058188527268754,1,3,48,3
16,63.584537502011074,1,3,68,3
17,87.14020924297654,1,3,108,3
18,118.23615262767703,1,3,123,3
19,158.28326624139788,1,3,171,3
20,208.14003301317416,1,3,207,3
21,267.40857420900966,1,3,272,3
22,333.5771820144312,1,3,335,3
23,401.35458048978444,1,3,372,3
24,462.78954027876875,1,3,437,3
25,508.71014288642573,1,3,460,3
26,531.3597835092,1,3,515,3
27,527.1049318047121,1,3,528,3
28,497.6754912308402,1,3,453,3
29,449.22784780924394,1,3,507,3
30,389.94252356929155,1,3,358,3
31,327.57473362231303,1,3,358,3
32,267.9576332246688,1,3,291,3
33,214.61161009115676,1,3,188,3
34,169.0788866665862,1,3,175,3
35,131.5278061304598,1,3,137,3
36,101.33060855131043,1,3,107,3
37,77.49489298922526,1,3,81,3
38,58.93794464005896,1,3,63,3
39,44.63763160501003,1,3,51,3
40,33.70096931199987,1,3,29,3
41,25.38394396543663,1,3,24,3
42,19.085675291726147,1,3,17,3
43,14.331124148106028,1,3,16,3
44,10.75033025099674,1,3,9,3
45,8.058246251036508,1,3,10,3
46,6.036950810430426,1,3,9,3
47,4.520785695498489,1,3,7,3
48,3.384347172482194,1,3,5,3
49,2.532996981393808,1,3,1,3
50,1.895477845851019,1,3,2,3
51,1.4182281700377644,1,3,0,3
52,1.0610384682777294,1,3,2,3
53,0.7937513142724129,1,3,3,3
54,0.5937642946910273,1,3,1,3
55,0.4441462168151702,1,3,1,3
56,0.33221909695657814,1,3,0,3
57,0.24849250821444002,1,3,0,3
58,0.1858637035038555,1,3,0,3
59,0.13901777207865962,1,3,0,3
60,0.10397810810991359,1,3,0,3
1,0.20661084690264198,1,4,0,3
2,0.5446987520592905,1,4,0,3
3,0.835765183395357,1,4,0,3
4,1.1882314461026464,1,4,0,3
5,1.6823314809159262,1,4,4,3
6,2.3839148083154917,1,4,2,3
7,3.377750714351486,1,4,7,3
8,4.783952745874238,1,4,6,3
9,6.771674524461382,1,4,13,3
10,9.57754434895623,1,4,14,3
11,13.530572576954498,1,4,11,3
12,19.08436796061936,1,4,21,3
13,26.856689078800144,1,4,31,3
14,37.67387080778441,1,4,40,3
15,52.61217806999991,1,4,57,3
16,73.01768146888463,1,4,90,3
17,100.46871562544669,1,4,77,3
18,136.62047854291012,1,4,138,3
19,182.8481359903446,1,4,161,3
20,239.60975841357697,1,4,240,3
21,305.53673991614346,1,4,311,3
22,376.4847015526959,1,4,354,3
23,445.11101766198385,1,4,457,3
24,501.72554432452125,1,4,495,3
25,536.7449781155706,1,4,482,3
26,543.9649562793079,1,4,556,3
27,522.8770398637703,1,4,525,3
28,478.59802648094774,1,4,442,3
29,419.5941458042207,1,4,463,3
30,354.73139616227854,1,4,354,3
31,291.1368129101247,1,4,276,3
32,233.38413346404104,1,4,212,3
33,183.6886436015875,1,4,193,3
34,142.55289427260414,1,4,138,3
35,109.45010069694308,1,4,115,3
36,83.3566063360031,1,4,71,3
37,63.098558319323274,1,4,53,3
38,47.54628045192749,1,4,38,3
39,35.705170402433396,1,4,35,3
40,26.744758493131485,1,4,22,3
41,19.99496449478829,1,4,17,3
42,14.927509306259708,1,4,17,3
43,11.132581030566143,1,4,15,3
44,8.295895806811131,1,4,8,3
45,6.178412238623423,1,4,7,3
46,4.599404715175297,1,4,6,3
47,3.422834426984082,1,4,5,3
48,2.5466289576597774,1,4,2,3
49,1.8943828369774565,1,4,4,3
50,1.4090034065920918,1,4,1,3
51,1.0478843805794895,1,4,0,3
52,0.7792606386874468,1,4,0,3
53,0.5794665299672488,1,4,0,3
54,0.4308799719956369,1,4,0,3
55,0.32038422600817285,1,4,0,3
56,0.23821887980102474,1,4,0,3
57,0.17712259645213635,1,4,0,3
58,0.13169411358194338,1,4,0,3
59,0.09791624341596616,1,4,0,3
60,0.0728014683818401,1,4,0,3
1,0.1774860869504542,1,1,0,4
2,0.4141254783417092,1,1,1,4
3,0.6023238835252205,1,1,0,4
4,0.8186325752793286,1,1,0,4
5,1.0980282498255147,1,1,0,4
6,1.4686976547609518,1,1,2,4
7,1.9631390439051222,1,1,2,4
8,2.623237122828508,1,1,3,4
9,3.5043121445356196,1,1,3,4
10,4.679693919999085,1,1,3,4
11,6.246452287234643,1,1,7,4
12,8.332680985071317,1,1,7,4
13,11.106654800403199,1,1,15,4
14,14.788079777582453,1,1,10,4
15,19.661421525409878,1,1,23,4
16,26.090794194447227,1,1,30,4
17,34.53492857352825,1,1,37,4
18,45.55904075070066,1,1,56,4
19,59.83767054578527,1,1,57,4
20,78.13850948834647,1,1,83,4
21,101.2720840483205,1,1,111,4
22,129.98725620390627,1,1,128,4
23,164.79150901225216,1,1,164,4
24,205.6849167628866,1,1,209,4
25,251.82711583623916,1,1,230,4
26,301.21348554911174,1,1,286,4
27,350.5085446934245,1,1,344,4
28,395.2265326565339,1,1,377,4
29,430.3900911870096,1,1,399,4
30,451.59717860345336,1,1,414,4
31,456.15825363366775,1,1,448,4
32,443.8252524531422,1,1,439,4
33,416.7804598483217,1,1,409,4
34,378.9214515465019,1,1,370,4
35,334.80408584356974,1,1,305,4
36,288.6772356895881,1,1,271,4
37,243.87851278747166,1,1,230,4
38,202.63135661894466,1,1,196,4
39,166.13396156780436,1,1,179,4
40,134.79213802328104,1,1,123,4
41,108.48019389889396,1,1,130,4
42,86.76544070654654,1,1,95,4
43,69.07373030662166,1,1,76,4
44,54.797788352889256,1,1,67,4
45,43.36025464113209,1,1,40,4
