time,x,E_order,I_order,y,dataset
4,0.7673314465758554,3,2,0,1
5,1.0169237668362339,3,2,1,1
6,1.363979341203232,3,2,0,1
7,1.8313388743923493,3,2,1,1
8,2.4569218068804677,3,2,3,1
9,3.2952083292368695,3,2,1,1
10,4.418447177549092,3,2,4,1
11,5.922454492130953,3,2,6,1
12,7.93453626137962,3,2,8,1
13,10.623252819041525,3,2,8,1
14,14.210642379838319,3,2,11,1
15,18.987237689592725,3,2,19,1
16,25.32974341665657,3,2,20,1
17,33.72046985480456,3,2,27,1
18,44.7661361672659,3,2,38,1
19,59.21102726185029,3,2,62,1
20,77.93522114627737,3,2,75,1
21,101.92233892241893,3,2,114,1
22,132.17338222885894,3,2,133,1
23,169.53607364900267,3,2,156,1
24,214.4190389999883,3,2,239,1
25,266.3793330013425,3,2,275,1
26,323.6266686991628,3,2,337,1
27,382.58756859998084,3,2,414,1
28,437.7930630547148,3,2,432,1
29,482.4067435920265,3,2,497,1
30,509.5609128244746,3,2,477,1
31,514.2550061585762,3,2,515,1
32,495.07676129798665,3,2,507,1
33,454.85258946695103,3,2,438,1
34,399.8030614401514,3,2,407,1
35,337.61298437666846,3,2,342,1
36,275.374101244578,3,2,265,1
37,218.23579350101136,3,2,217,1
38,169.03106839789143,3,2,175,1
39,128.63227143305267,3,2,116,1
40,96.61083286864869,3,2,88,1
41,71.86997924776006,3,2,70,1
42,53.099909899588965,3,2,42,1
43,39.04152480634639,3,2,46,1
44,28.60630839202895,3,2,20,1
45,20.90896796333527,3,2,28,1
46,15.256112850865975,3,2,13,1
47,11.117590069245125,3,2,16,1
48,8.094414943995616,3,2,9,1
49,5.889484994148916,3,2,4,1
50,4.2831620987262795,3,2,5,1
51,3.1138914662924435,3,2,3,1
52,2.2632627753419,3,2,5,1
53,1.6447070452413755,3,2,2,1
54,1.1950486124242161,3,2,1,1
55,0.8682435039636403,3,2,1,1
56,0.6307651822999105,3,2,2,1
57,0.4582181044488607,3,2,2,1
58,0.3328595818275062,3,2,0,1
59,0.24179007559632737,3,2,0,1
60,0.17563359525411215,3,2,0,1
1,0.05553809868313886,3,3,0,1
2,0.34507204079969545,3,3,0,1
3,0.6133273160705135,3,3,0,1
4,0.8240434307640698,3,3,1,1
5,1.1017006408918268,3,3,1,1
6,1.4958340208482532,3,3,0,1
7,2.0321635627525234,3,3,4,1
8,2.7573990527828798,3,3,4,1
9,3.74028101049762,3,3,9,1
10,5.072255365182587,3,3,3,1
11,6.875643963281021,3,3,5,1
12,9.314701539977072,3,3,7,1
13,12.60895758257638,3,3,12,1
14,17.049923230290098,3,3,14,1
15,23.02151645310262,3,3,20,1
16,31.02359848276835,3,3,38,1
17,41.696557168327416,3,3,49,1
18,55.84208069783554,3,3,66,1
19,74.43039860165914,3,3,71,1
20,98.57665986405073,3,3,96,1
21,129.45873632814317,3,3,124,1
22,168.13775673879923,3,3,157,1
23,215.23829641998896,3,3,195,1
24,270.46294939398615,3,3,294,1
25,331.9797542388992,3,3,306,1
26,395.84909757969103,3,3,392,1
27,455.82493829054556,3,3,446,1
28,503.9571677907279,3,3,501,1
29,532.2403715751097,3,3,515,1
30,534.9935178054548,3,3,557,1
31,510.9741054144638,3,3,482,1
32,464.04456679352006,3,3,470,1
33,401.91007955749956,3,3,415,1
34,333.5962328112464,3,3,329,1
35,266.97840213700056,3,3,276,1
36,207.362440842081,3,3,202,1
37,157.29750861176126,3,3,151,1
38,117.18786619936509,3,3,96,1
39,86.14452311641162,3,3,83,1
40,62.7101371693434,3,3,46,1
41,45.33174928943845,3,3,58,1
42,32.605587666866086,3,3,35,1
43,23.368589755513312,3,3,20,1
44,16.705939180641508,3,3,28,1
45,11.921351934719496,3,3,17,1
46,8.496163638528742,3,3,5,1
47,6.049564896860829,3,3,9,1
48,4.304710404338039,3,3,4,1
49,3.061707812925306,3,3,8,1
50,2.1769148636985847,3,3,1,1
51,1.5474555567079733,3,3,1,1
52,1.0998239998507415,3,3,1,1
53,0.781586835237249,3,3,0,1
54,0.5553861823400439,3,3,0,1
55,0.394627349930488,3,3,0,1
56,0.2803890283075816,3,3,1,1
57,0.19921492211960867,3,3,0,1
58,0.14153814251585572,3,3,0,1
59,0.10055844851103757,3,3,0,1
60,0.07144288444033009,3,3,0,1
1,0.05592067452031291,3,4,0,1
2,0.35380340457879855,3,4,0,1
3,0.6366298035809548,3,4,0,1
4,0.8563052324566112,3,4,2,1
5,1.1495666580751478,3,4,2,1
6,1.572075147289306,3,4,0,1
7,2.1496293827185555,3,4,3,1
8,2.9344975456978153,3,4,2,1
9,4.004946139536397,3,4,5,1
10,5.464608310539589,3,4,5,1
11,7.452715304166695,3,4,10,1
12,10.157450537420107,3,4,11,1
13,13.83157217377471,3,4,17,1
14,18.812066394523022,3,4,19,1
15,25.544128505287233,3,4,23,1
16,34.60834499056993,3,4,35,1
17,46.74798726653327,3,4,37,1
18,62.889446781828696,3,4,58,1
19,84.14213757384425,3,4,91,1
20,111.75401174448791,3,4,89,1
21,146.98571390032674,3,4,152,1
22,190.85464814547095,3,4,179,1
23,243.7020175341786,3,4,248,1
24,304.5748189726602,3,4,324,1
25,370.5209552998351,3,4,356,1
26,436.07723020895787,3,4,452,1
27,493.4139467637883,3,4,502,1
28,533.5869180201257,3,4,535,1
29,548.9091425446213,3,4,543,1
30,535.645112611845,3,4,517,1
31,495.63442777300315,3,4,485,1
32,435.79634350112883,3,4,427,1
33,365.7198276497402,3,4,364,1
34,294.684334138331,3,4,299,1
35,229.53748044854183,3,4,237,1
36,174.01476712547264,3,4,207,1
37,129.19442948607139,3,4,127,1
38,94.42875260922574,3,4,103,1
39,68.23159721562479,3,4,67,1
40,48.89617980040566,3,4,50,1
41,34.833578535775814,3,4,38,1
42,24.711456038958204,3,4,30,1
43,17.478662801748214,3,4,7,1
44,12.336921914155937,3,4,13,1
45,8.694868080021479,3,4,6,1
46,6.12162640193128,3,4,7,1
47,4.306777031315505,3,4,7,1
48,3.02840645546803,3,4,2,1
49,2.1287204301133897,3,4,3,1
50,1.4959343787322723,3,4,1,1
51,1.0510630835669872,3,4,0,1
52,0.7383979008945971,3,4,1,1
53,0.5186970662107342,3,4,0,1
54,0.3643428106261126,3,4,0,1
55,0.25591026391703053,3,4,0,1
56,0.17974297342698264,3,4,0,1
57,0.1262428554955477,3,4,0,1
58,0.08866559734178736,3,4,0,1
59,0.0622728693388126,3,4,0,1
60,0.04373603191561415,3,4,0,1
1,0.05030249462142278,3,1,0,2
2,0.288351459121982,3,1,0,2
3,0.48916039021349444,3,1,0,2
4,0.6415510744415405,3,1,1,2
5,0.8288282847954105,3,1,1,2
6,1.0799806714666484,3,1,1,2
7,1.409128402772934,3,1,0,2
8,1.8378730560776697,3,1,1,2
9,2.396519474944494,3,1,6,2
10,3.1244295899191226,3,1,4,2
11,4.072497554341805,3,1,2,2
12,5.306624493747652,3,1,7,2
13,6.911987668284155,3,1,6,2
14,8.99833995166021,3,1,7,2
15,11.70654403139045,3,1,10,2
16,15.216458513245932,3,1,15,2
17,19.756162191326993,3,1,25,2
18,25.61224076700529,3,1,37,2
19,33.140371763380344,3,1,35,2
20,42.77460405787252,3,1,50,2
21,55.032378984136614,3,1,51,2
22,70.51031752502954,3,1,72,2
23,89.86303307628503,3,1,102,2
24,113.75396167411691,3,1,104,2
25,142.76438111979587,3,1,150,2
26,177.24666055766215,3,1,182,2
27,217.1144104709732,3,1,230,2
28,261.5811805037865,3,1,269,2
29,308.8951358349011,3,1,294,2
30,356.1664380949976,3,1,322,2
31,399.42634404048613,3,1,392,2
32,434.05068466843477,3,1,428,2
33,455.5804983524572,3,1,431,2
34,460.77840512019884,3,1,413,2
35,448.56034422919174,3,1,466,2
36,420.3931697480675,3,1,431,2
37,379.94347571518483,3,1,374,2
38,332.1132718965455,3,1,309,2
39,281.87307253668223,3,1,277,2
40,233.32773348586124,3,1,210,2
41,189.25142153274737,3,1,218,2
42,151.0765605558163,3,1,139,2
43,119.16758434929397,3,1,140,2
44,93.18905767402612,3,1,67,2
45,72.43754238927704,3,1,73,2
46,56.08156913774383,3,1,45,2
47,43.30699350909708,3,1,44,2
48,33.38932446321269,3,1,38,2
49,25.71898588330987,3,1,30,2
50,19.8005812707097,3,1,14,2
51,15.240201794496897,3,1,21,2
52,11.728890350814254,3,1,19,2
53,9.026354380977864,3,1,9,2
54,6.946649216297374,3,1,8,2
55,5.3463081507970855,3,1,2,2
56,4.114818471733997,3,1,5,2
57,3.167123325852117,3,1,8,2
58,2.4377830380999512,3,1,3,2
59,1.8764570237408407,3,1,1,2
60,1.444419659443156,3,1,0,2
1,0.05446080512760476,3,2,0,2
2,0.3286590377200742,3,2,1,2
3,0.5740123952292513,3,2,0,2
4,0.7673314465758554,3,2,1,2
5,1.0169237668362339,3,2,2,2
6,1.363979341203232,3,2,1,2
7,1.8313388743923493,3,2,4,2
8,2.4569218068804677,3,2,5,2
9,3.2952083292368695,3,2,2,2
10,4.418447177549092,3,2,5,2
11,5.922454492130953,3,2,5,2
12,7.93453626137962,3,2,4,2
13,10.623252819041525,3,2,11,2
14,14.210642379838319,3,2,17,2
15,18.987237689592725,3,2,13,2
16,25.32974341665657,3,2,27,2
17,33.72046985480456,3,2,40,2
18,44.7661361672659,3,2,63,2
19,59.21102726185029,3,2,64,2
20,77.93522114627737,3,2,94,2
21,101.92233892241893,3,2,100,2
22,132.17338222885894,3,2,141,2
23,169.53607364900267,3,2,181,2
24,214.4190389999883,3,2,217,2
25,266.3793330013425,3,2,265,2
26,323.6266686991628,3,2,309,2
27,382.58756859998084,3,2,357,2
28,437.7930630547148,3,2,422,2
29,482.4067435920265,3,2,475,2
30,509.5609128244746,3,2,518,2
31,514.2550061585762,3,2,528,2
32,495.07676129798665,3,2,477,2
33,454.85258946695103,3,2,468,2
34,399.8030614401514,3,2,397,2
35,337.61298437666846,3,2,303,2
36,275.374101244578,3,2,255,2
37,218.23579350101136,3,2,216,2
38,169.03106839789143,3,2,178,2
39,128.63227143305267,3,2,110,2
40,96.61083286864869,3,2,78,2
41,71.86997924776006,3,2,67,2
42,53.099909899588965,3,2,65,2
43,39.04152480634639,3,2,40,2
44,28.60630839202895,3,2,26,2
45,20.90896796333527,3,2,17,2
46,15.256112850865975,3,2,16,2
47,11.117590069245125,3,2,14,2
48,8.094414943995616,3,2,10,2
49,5.889484994148916,3,2,2,2
50,4.2831620987262795,3,2,3,2
51,3.1138914662924435,3,2,2,2
52,2.2632627753419,3,2,3,2
53,1.6447070452413755,3,2,3,2
54,1.1950486124242161,3,2,1,2
55,0.8682435039636403,3,2,0,2
56,0.6307651822999105,3,2,0,2
57,0.4582181044488607,3,2,0,2
58,0.3328595818275062,3,2,0,2
59,0.24179007559632737,3,2,0,2
60,0.17563359525411215,3,2,0,2
1,0.05553809868313886,3,3,0,2
2,0.34507204079969545,3,3,0,2
3,0.6133273160705135,3,3,0,2
4,0.8240434307640698,3,3,1,2
5,1.1017006408918268,3,3,1,2
6,1.4958340208482532,3,3,0,2
7,2.0321635627525234,3,3,2,2
8,2.7573990527828798,3,3,0,2
9,3.74028101049762,3,3,7,2
10,5.072255365182587,3,3,7,2
11,6.875643963281021,3,3,7,2
12,9.314701539977072,3,3,11,2
13,12.60895758257638,3,3,15,2
14,17.049923230290098,3,3,20,2
15,23.02151645310262,3,3,28,2
16,31.02359848276835,3,3,31,2
17,41.696557168327416,3,3,44,2
18,55.84208069783554,3,3,48,2
19,74.43039860165914,3,3,65,2
20,98.57665986405073,3,3,88,2
21,129.45873632814317,3,3,143,2
22,168.13775673879923,3,3,164,2
23,215.23829641998896,3,3,222,2
24,270.46294939398615,3,3,275,2
25,331.9797542388992,3,3,332,2
26,395.84909757969103,3,3,420,2
27,455.82493829054556,3,3,465,2
28,503.9571677907279,3,3,502,2
29,532.2403715751097,3,3,523,2
30,534.9935178054548,3,3,519,2
31,510.9741054144638,3,3,520,2
32,464.04456679352006,3,3,494,2
33,401.91007955749956,3,3,411,2
34,333.5962328112464,3,3,368,2
35,266.97840213700056,3,3,233,2
36,207.362440842081,3,3,226,2
37,157.29750861176126,3,3,165,2
38,117.18786619936509,3,3,107,2
39,86.14452311641162,3,3,91,2
40,62.7101371693434,3,3,59,2
41,45.33174928943845,3,3,45,2
42,32.605587666866086,3,3,26,2
43,23.368589755513312,3,3,23,2
44,16.705939180641508,3,3,20,2
45,11.921351934719496,3,3,16,2
46,8.496163638528742,3,3,6,2
47,6.049564896860829,3,3,9,2
48,4.304710404338039,3,3,5,2
49,3.061707812925306,3,3,5,2
50,2.1769148636985847,3,3,2,2
51,1.5474555567079733,3,3,1,2
52,1.0998239998507415,3,3,1,2
53,0.781586835237249,3,3,1,2
54,0.5553861823400439,3,3,0,2
55,0.394627349930488,3,3,1,2
56,0.2803890283075816,3,3,1,2
57,0.19921492211960867,3,3,0,2
58,0.14153814251585572,3,3,0,2
59,0.10055844851103757,3,3,0,2
60,0.07144288444033009,3,3,0,2
1,0.05592067452031291,3,4,0,2
2,0.35380340457879855,3,4,0,2
3,0.6366298035809548,3,4,1,2
4,0.8563052324566112,3,4,4,2
5,1.1495666580751478,3,4,1,2
6,1.572075147289306,3,4,3,2
7,2.1496293827185555,3,4,3,2
8,2.9344975456978153,3,4,6,2
9,4.004946139536397,3,4,1,2
10,5.464608310539589,3,4,6,2
11,7.452715304166695,3,4,5,2
12,10.157450537420107,3,4,13,2
13,13.83157217377471,3,4,10,2
14,18.812066394523022,3,4,22,2
15,25.544128505287233,3,4,27,2
16,34.60834499056993,3,4,44,2
17,46.74798726653327,3,4,46,2
18,62.889446781828696,3,4,80,2
19,84.14213757384425,3,4,93,2
20,111.75401174448791,3,4,114,2
21,146.98571390032674,3,4,142,2
22,190.85464814547095,3,4,202,2
23,243.7020175341786,3,4,244,2
24,304.5748189726602,3,4,323,2
25,370.5209552998351,3,4,340,2
26,436.07723020895787,3,4,440,2
27,493.4139467637883,3,4,513,2
28,533.5869180201257,3,4,537,2
29,548.9091425446213,3,4,556,2
30,535.645112611845,3,4,519,2
31,495.63442777300315,3,4,489,2
32,435.79634350112883,3,4,431,2
33,365.7198276497402,3,4,377,2
34,294.684334138331,3,4,276,2
35,229.53748044854183,3,4,226,2
36,174.01476712547264,3,4,181,2
37,129.19442948607139,3,4,132,2
38,94.42875260922574,3,4,85,2
39,68.23159721562479,3,4,66,2
40,48.89617980040566,3,4,48,2
41,34.833578535775814,3,4,36,2
42,24.711456038958204,3,4,29,2
43,17.478662801748214,3,4,13,2
44,12.336921914155937,3,4,12,2
45,8.694868080021479,3,4,8,2
46,6.12162640193128,3,4,2,2
47,4.306777031315505,3,4,4,2
48,3.02840645546803,3,4,2,2
49,2.1287204301133897,3,4,1,2
50,1.4959343787322723,3,4,1,2
51,1.0510630835669872,3,4,2,2
52,0.7383979008945971,3,4,2,2
53,0.5186970662107342,3,4,1,2
54,0.3643428106261126,3,4,0,2
55,0.25591026391703053,3,4,1,2
56,0.17974297342698264,3,4,0,2
57,0.1262428554955477,3,4,0,2
58,0.08866559734178736,3,4,0,2
59,0.0622728693388126,3,4,0,2
60,0.04373603191561415,3,4,0,2
1,0.05030249462142278,3,1,0,3
2,0.288351459121982,3,1,0,3
3,0.48916039021349444,3,1,1,3
4,0.6415510744415405,3,1,0,3
5,0.8288282847954105,3,1,2,3
6,1.0799806714666484,3,1,0,3
7,1.409128402772934,3,1,1,3
8,1.8378730560776697,3,1,3,3
9,2.396519474944494,3,1,4,3
10,3.1244295899191226,3,1,2,3
11,4.072497554341805,3,1,6,3
12,5.306624493747652,3,1,6,3
13,6.911987668284155,3,1,9,3
14,8.99833995166021,3,1,10,3
15,11.70654403139045,3,1,10,3
16,15.216458513245932,3,1,13,3
17,19.756162191326993,3,1,16,3
18,25.61224076700529,3,1,24,3
19,33.140371763380344,3,1,28,3
20,42.77460405787252,3,1,41,3
21,55.032378984136614,3,1,76,3
22,70.51031752502954,3,1,76,3
23,89.86303307628503,3,1,96,3
24,113.75396167411691,3,1,119,3
25,142.76438111979587,3,1,151,3
26,177.24666055766215,3,1,174,3
27,217.1144104709732,3,1,217,3
28,261.5811805037865,3,1,270,3
29,308.8951358349011,3,1,309,3
30,356.1664380949976,3,1,368,3
31,399.42634404048613,3,1,382,3
32,434.05068466843477,3,1,397,3
33,455.5804983524572,3,1,472,3
34,460.77840512019884,3,1,491,3
35,448.56034422919174,3,1,448,3
36,420.3931697480675,3,1,400,3
37,379.94347571518483,3,1,412,3
38,332.1132718965455,3,1,314,3
39,281.87307253668223,3,1,266,3
40,233.32773348586124,3,1,229,3
41,189.25142153274737,3,1,175,3
42,151.0765605558163,3,1,140,3
43,119.16758434929397,3,1,129,3
44,93.18905767402612,3,1,86,3
45,72.43754238927704,3,1,73,3
46,56.08156913774383,3,1,57,3
47,43.30699350909708,3,1,47,3
48,33.38932446321269,3,1,39,3
49,25.71898588330987,3,1,22,3
50,19.8005812707097,3,1,22,3
51,15.240201794496897,3,1,15,3
52,11.728890350814254,3,1,9,3
53,9.026354380977864,3,1,6,3
54,6.946649216297374,3,1,5,3
55,5.3463081507970855,3,1,3,3
56,4.114818471733997,3,1,2,3
57,3.167123325852117,3,1,1,3
58,2.4377830380999512,3,1,5,3
59,1.8764570237408407,3,1,2,3
60,1.444419659443156,3,1,1,3
1,0.05446080512760476,3,2,0,3
2,0.3286590377200742,3,2,0,3
3,0.5740123952292513,3,2,1,3
4,0.7673314465758554,3,2,1,3
5,1.0169237668362339,3,2,1,3
6,1.363979341203232,3,2,2,3
7,1.8313388743923493,3,2,2,3
8,2.4569218068804677,3,2,2,3
9,3.2952083292368695,3,2,3,3
10,4.418447177549092,3,2,3,3
11,5.922454492130953,3,2,6,3
12,7.93453626137962,3,2,5,3
13,10.623252819041525,3,2,8,3
14,14.210642379838319,3,2,21,3
15,18.987237689592725,3,2,19,3
16,25.32974341665657,3,2,27,3
17,33.72046985480456,3,2,31,3
18,44.7661361672659,3,2,38,3
19,59.21102726185029,3,2,53,3
20,77.93522114627737,3,2,72,3
21,101.92233892241893,3,2,99,3
22,132.17338222885894,3,2,133,3
23,169.53607364900267,3,2,186,3
24,214.4190389999883,3,2,205,3
25,266.3793330013425,3,2,261,3
26,323.6266686991628,3,2,320,3
27,382.58756859998084,3,2,379,3
28,437.7930630547148,3,2,442,3
29,482.4067435920265,3,2,492,3
30,509.5609128244746,3,2,533,3
31,514.2550061585762,3,2,515,3
32,495.07676129798665,3,2,507,3
33,454.85258946695103,3,2,443,3
34,399.8030614401514,3,2,443,3
35,337.61298437666846,3,2,320,3
36,275.374101244578,3,2,282,3
37,218.23579350101136,3,2,201,3
38,169.03106839789143,3,2,168,3
39,128.63227143305267,3,2,116,3
40,96.61083286864869,3,2,92,3
41,71.86997924776006,3,2,73,3
42,53.099909899588965,3,2,53,3
43,39.04152480634639,3,2,45,3
44,28.60630839202895,3,2,24,3
45,20.90896796333527,3,2,21,3
46,15.256112850865975,3,2,13,3
47,11.117590069245125,3,2,10,3
48,8.094414943995616,3,2,10,3
49,5.889484994148916,3,2,4,3
50,4.2831620987262795,3,2,3,3
51,3.1138914662924435,3,2,5,3
52,2.2632627753419,3,2,3,3
53,1.6447070452413755,3,2,0,3
54,1.1950486124242161,3,2,2,3
55,0.8682435039636403,3,2,3,3
56,0.6307651822999105,3,2,0,3
57,0.4582181044488607,3,2,1,3
58,0.3328595818275062,3,2,2,3
59,0.24179007559632737,3,2,0,3
60,0.17563359525411215,3,2,0,3
1,0.05553809868313886,3,3,0,3
2,0.34507204079969545,3,3,0,3
3,0.6133273160705135,3,3,1,3
4,0.8240434307640698,3,3,0,3
5,1.1017006408918268,3,3,0,3
6,1.4958340208482532,3,3,3,3
7,2.0321635627525234,3,3,2,3
8,2.7573990527828798,3,3,1,3
9,3.74028101049762,3,3,7,3
10,5.072255365182587,3,3,8,3
11,6.875643963281021,3,3,9,3
12,9.314701539977072,3,3,10,3
13,12.60895758257638,3,3,10,3
14,17.049923230290098,3,3,18,3
15,23.02151645310262,3,3,26,3
16,31.02359848276835,3,3,39,3
17,41.696557168327416,3,3,41,3
18,55.84208069783554,3,3,61,3
19,74.43039860165914,3,3,70,3
20,98.57665986405073,3,3,94,3
21,129.45873632814317,3,3,116,3
22,168.13775673879923,3,3,185,3
23,215.23829641998896,3,3,213,3
24,270.46294939398615,3,3,270,3
25,331.9797542388992,3,3,329,3
26,395.84909757969103,3,3,416,3
27,455.82493829054556,3,3,460,3
28,503.9571677907279,3,3,553,3
29,532.2403715751097,3,3,540,3
30,534.9935178054548,3,3,499,3
31,510.9741054144638,3,3,516,3
32,464.04456679352006,3,3,476,3
33,401.91007955749956,3,3,398,3
34,333.5962328112464,3,3,336,3
35,266.97840213700056,3,3,239,3
36,207.362440842081,3,3,231,3
37,157.29750861176126,3,3,163,3
38,117.18786619936509,3,3,109,3
39,86.14452311641162,3,3,73,3
40,62.7101371693434,3,3,63,3
41,45.33174928943845,3,3,49,3
42,32.605587666866086,3,3,36,3
43,23.368589755513312,3,3,26,3
44,16.705939180641508,3,3,13,3
45,11.921351934719496,3,3,11,3
46,8.496163638528742,3,3,7,3
47,6.049564896860829,3,3,4,3
48,4.304710404338039,3,3,4,3
49,3.061707812925306,3,3,0,3
50,2.1769148636985847,3,3,1,3
51,1.5474555567079733,3,3,2,3
52,1.0998239998507415,3,3,2,3
53,0.781586835237249,3,3,1,3
54,0.5553861823400439,3,3,1,3
55,0.394627349930488,3,3,0,3
56,0.2803890283075816,3,3,0,3
57,0.19921492211960867,3,3,0,3
58,0.14153814251585572,3,3,2,3
59,0.10055844851103757,3,3,0,3
60,0.07144288444033009,3,3,0,3
1,0.05592067452031291,3,4,0,3
2,0.35380340457879855,3,4,0,3
3,0.6366298035809548,3,4,0,3
4,0.8563052324566112,3,4,3,3
5,1.1495666580751478,3,4,0,3
6,1.572075147289306,3,4,0,3
7,2.1496293827185555,3,4,3,3
8,2.9344975456978153,3,4,6,3
9,4.004946139536397,3,4,4,3
10,5.464608310539589,3,4,5,3
11,7.452715304166695,3,4,4,3
12,10.157450537420107,3,4,8,3
13,13.83157217377471,3,4,10,3
14,18.812066394523022,3,4,13,3
15,25.544128505287233,3,4,21,3
16,34.60834499056993,3,4,43,3
17,46.74798726653327,3,4,44,3
18,62.889446781828696,3,4,70,3
19,84.14213757384425,3,4,83,3
20,111.75401174448791,3,4,100,3
21,146.98571390032674,3,4,157,3
22,190.85464814547095,3,4,184,3
23,243.7020175341786,3,4,239,3
24,304.5748189726602,3,4,334,3
25,370.5209552998351,3,4,397,3
26,436.07723020895787,3,4,432,3
27,493.4139467637883,3,4,492,3
28,533.5869180201257,3,4,528,3
29,548.9091425446213,3,4,564,3
30,535.645112611845,3,4,552,3
31,495.63442777300315,3,4,496,3
32,435.79634350112883,3,4,438,3
33,365.7198276497402,3,4,358,3
34,294.684334138331,3,4,329,3
35,229.53748044854183,3,4,214,3
36,174.01476712547264,3,4,181,3
37,129.19442948607139,3,4,141,3
38,94.42875260922574,3,4,84,3
39,68.23159721562479,3,4,74,3
40,48.89617980040566,3,4,30,3
41,34.833578535775814,3,4,31,3
42,24.711456038958204,3,4,30,3
43,17.478662801748214,3,4,15,3
44,12.336921914155937,3,4,15,3
45,8.694868080021479,3,4,7,3
46,6.12162640193128,3,4,3,3
47,4.306777031315505,3,4,4,3
48,3.02840645546803,3,4,1,3
49,2.1287204301133897,3,4,0,3
50,1.4959343787322723,3,4,0,3
51,1.0510630835669872,3,4,2,3
52,0.7383979008945971,3,4,0,3
53,0.5186970662107342,3,4,1,3
54,0.3643428106261126,3,4,1,3
55,0.25591026391703053,3,4,1,3
56,0.17974297342698264,3,4,0,3
57,0.1262428554955477,3,4,0,3
58,0.08866559734178736,3,4,0,3
59,0.0622728693388126,3,4,0,3
60,0.04373603191561415,3,4,0,3
1,0.05030249462142278,3,1,0,4
2,0.288351459121982,3,1,0,4
3,0.48916039021349444,3,1,1,4
4,0.6415510744415405,3,1,1,4
5,0.8288282847954105,3,1,0,4
6,1.0799806714666484,3,1,0,4
7,1.409128402772934,3,1,1,4
8,1.8378730560776697,3,1,2,4
9,2.396519474944494,3,1,3,4
10,3.1244295899191226,3,1,8,4
11,4.072497554341805,3,1,2,4
12,5.306624493747652,3,1,5,4
13,6.911987668284155,3,1,4,4
14,8.99833995166021,3,1,9,4
15,11.70654403139045,3,1,9,4
16,15.216458513245932,3,1,19,4
17,19.756162191326993,3,1,27,4
18,25.61224076700529,3,1,21,4
19,33.140371763380344,3,1,28,4
20,42.77460405787252,3,1,45,4
21,55.032378984136614,3,1,48,4
22,70.51031752502954,3,1,75,4
23,89.86303307628503,3,1,78,4
24,113.75396167411691,3,1,110,4
25,142.76438111979587,3,1,145,4
26,177.24666055766215,3,1,188,4
27,217.1144104709732,3,1,218,4
28,261.5811805037865,3,1,293,4
29,308.8951358349011,3,1,314,4
30,356.1664380949976,3,1,345,4
31,399.42634404048613,3,1,385,4
32,434.05068466843477,3,1,412,4
33,455.5804983524572,3,1,442,4
34,460.77840512019884,3,1,452,4
35,448.56034422919174,3,1,448,4
36,420.3931697480675,3,1,410,4
37,379.94347571518483,3,1,381,4
38,332.1132718965455,3,1,334,4
39,281.87307253668223,3,1,288,4
40,233.32773348586124,3,1,257,4
41,189.25142153274737,3,1,193,4
42,151.0765605558163,3,1,155,4
43,119.16758434929397,3,1,109,4
44,93.18905767402612,3,1,76,4
45,72.43754238927704,3,1,55,4
